33.1831 40.8522
28.9474 37.7238
27.2787 35.0674
26.5323 32.1736
25.1402 30.214
24.0102 28.5747
22.9237 27.0522
22.0868 26.1665
20.9103 24.9678
20.3199 23.6827
20.1511 23.0921
18.6664 22.2536
18.0471 21.6152
17.0786 20.4368
17.0526 19.3628
16.1439 18.5778
15.5207 17.8928
14.6671 17.1578
12.7233 16.6389
11.9721 15.9
11.9615 15.1939
11.6259 14.4582
11.243 13.2638
11.243 12.6918
10.8999 12.1777
10.8999 11.7881
10.3994 11.4619
10.3994 11.1635
10.0581 10.8311
9.45421 10.5994
9.0896 10.33
8.74837 10.0056
8.62123 9.63928
8.00948 9.30477
7.24971 9.00019
7.02161 8.68239
7.02161 8.11184
6.84187 7.59543
6.70533 7.24598
6.70532 7.0577
6.7052 6.89157
6.45695 6.78274
6.45695 6.71286
6.3203 6.65343
6.3203 6.55446
6.3203 6.46419
6.25651 6.38471
6.25651 6.3353
6.25651 6.30225
6.25651 6.28835
6.25651 6.27382
6.24596 6.26638
6.24596 6.26705
6.24596 6.26733
6.24596 6.25297
6.24596 6.24889
6.24596 6.2476
6.24596 6.24718
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.25047
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.25098
6.24596 6.24651
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.25
6.24596 6.2468
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24904
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
6.24596 6.24596
